created_at,customer,customer.address,customer.address.city,customer.address.state,customer.address.street,customer.address.zip,customer.email,customer.name,customer_id,items,order_id,payment,payment.last_four,payment.method,shipping,shipping.carrier,shipping.cost,shipping.tracking,status,total
2024-07-03T00:00:00,"{""name"": ""Customer 33"", ""email"": ""customer33@shop.example"", ""address"": {""street"": ""59 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""30349""}}","{""street"": ""59 Main St"", ""city"": ""San Francisco"", ""state"": ""CA"", ""zip"": ""30349""}",San Francisco,CA,59 Main St,30349,customer33@shop.example,Customer 33,3894,"[{""product"": ""Phone"", ""quantity"": 3, ""price"": 703.5, ""sku"": ""SKU-507""}, {""product"": ""Speakers"", ""quantity"": 5, ""price"": 678.11, ""sku"": ""SKU-639""}, {""product"": ""Headphones"", ""quantity"": 5, ""price"": 157.47, ""sku"": ""SKU-958""}]",ORD-10033,"{""method"": ""apple_pay"", ""last_four"": ""2217""}",2217,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR843775771"", ""cost"": 10.78}",FedEx,10.78,TR843775771,cancelled,806.8
2024-04-25T00:00:00,"{""name"": ""Customer 34"", ""email"": ""customer34@shop.example"", ""address"": {""street"": ""591 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""41705""}}","{""street"": ""591 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""41705""}",Seattle,WA,591 Main St,41705,customer34@shop.example,Customer 34,1436,"[{""product"": ""Watch"", ""quantity"": 1, ""price"": 132.18, ""sku"": ""SKU-133""}]",ORD-10034,"{""method"": ""paypal"", ""last_four"": ""7915""}",7915,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR419865348"", ""cost"": 14.91}",UPS,14.91,TR419865348,delivered,2272.44
2024-01-03T00:00:00,"{""name"": ""Customer 35"", ""email"": ""customer35@shop.example"", ""address"": {""street"": ""675 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""58322""}}","{""street"": ""675 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""58322""}",Portland,WA,675 Main St,58322,customer35@shop.example,Customer 35,6033,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 50.35, ""sku"": ""SKU-551""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 813.7, ""sku"": ""SKU-418""}, {""product"": ""Phone"", ""quantity"": 5, ""price"": 922.26, ""sku"": ""SKU-698""}]",ORD-10035,"{""method"": ""paypal"", ""last_four"": ""5736""}",5736,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR941127254"", ""cost"": 11.34}",FedEx,11.34,TR941127254,shipped,270.79
2024-04-08T00:00:00,"{""name"": ""Customer 36"", ""email"": ""customer36@shop.example"", ""address"": {""street"": ""452 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""74559""}}","{""street"": ""452 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""74559""}",San Francisco,OR,452 Main St,74559,customer36@shop.example,Customer 36,5827,"[{""product"": ""Phone"", ""quantity"": 2, ""price"": 880.73, ""sku"": ""SKU-998""}]",ORD-10036,"{""method"": ""credit_card"", ""last_four"": ""2032""}",2032,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR685263897"", ""cost"": 11.73}",UPS,11.73,TR685263897,cancelled,1750.36
2024-06-26T00:00:00,"{""name"": ""Customer 37"", ""email"": ""customer37@shop.example"", ""address"": {""street"": ""405 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""41077""}}","{""street"": ""405 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""41077""}",Seattle,WA,405 Main St,41077,customer37@shop.example,Customer 37,1391,"[{""product"": ""Laptop"", ""quantity"": 3, ""price"": 151.37, ""sku"": ""SKU-539""}]",ORD-10037,"{""method"": ""apple_pay"", ""last_four"": ""3994""}",3994,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR837244871"", ""cost"": 17.4}",FedEx,17.4,TR837244871,shipped,1667.33
2024-02-05T00:00:00,"{""name"": ""Customer 38"", ""email"": ""customer38@shop.example"", ""address"": {""street"": ""631 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""86349""}}","{""street"": ""631 Main St"", ""city"": ""Denver"", ""state"": ""CA"", ""zip"": ""86349""}",Denver,CA,631 Main St,86349,customer38@shop.example,Customer 38,6842,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 273.22, ""sku"": ""SKU-615""}]",ORD-10038,"{""method"": ""credit_card"", ""last_four"": ""7966""}",7966,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR871935340"", ""cost"": 12.13}",USPS,12.13,TR871935340,cancelled,120.43
2024-07-13T00:00:00,"{""name"": ""Customer 39"", ""email"": ""customer39@shop.example"", ""address"": {""street"": ""14 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""32610""}}","{""street"": ""14 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""32610""}",Seattle,CA,14 Main St,32610,customer39@shop.example,Customer 39,8694,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 770.3, ""sku"": ""SKU-946""}, {""product"": ""Laptop"", ""quantity"": 3, ""price"": 665.67, ""sku"": ""SKU-331""}, {""product"": ""Camera"", ""quantity"": 1, ""price"": 156.71, ""sku"": ""SKU-499""}]",ORD-10039,"{""method"": ""credit_card"", ""last_four"": ""9293""}",9293,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR268519857"", ""cost"": 20.49}",UPS,20.49,TR268519857,processing,1665.11
2024-04-05T00:00:00,"{""name"": ""Customer 40"", ""email"": ""customer40@shop.example"", ""address"": {""street"": ""394 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""72653""}}","{""street"": ""394 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""72653""}",San Francisco,OR,394 Main St,72653,customer40@shop.example,Customer 40,4666,"[{""product"": ""Phone"", ""quantity"": 2, ""price"": 607.65, ""sku"": ""SKU-700""}]",ORD-10040,"{""method"": ""apple_pay"", ""last_four"": ""2263""}",2263,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR216876314"", ""cost"": 10.4}",USPS,10.4,TR216876314,pending,490.72
2024-04-27T00:00:00,"{""name"": ""Customer 41"", ""email"": ""customer41@shop.example"", ""address"": {""street"": ""839 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""84991""}}","{""street"": ""839 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""84991""}",Portland,WA,839 Main St,84991,customer41@shop.example,Customer 41,9091,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 110.68, ""sku"": ""SKU-715""}, {""product"": ""Watch"", ""quantity"": 3, ""price"": 64.02, ""sku"": ""SKU-804""}, {""product"": ""Camera"", ""quantity"": 5, ""price"": 406.12, ""sku"": ""SKU-964""}, {""product"": ""Camera"", ""quantity"": 1, ""price"": 236.63, ""sku"": ""SKU-120""}]",ORD-10041,"{""method"": ""apple_pay"", ""last_four"": ""7603""}",7603,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR176520885"", ""cost"": 10.77}",UPS,10.77,TR176520885,delivered,214.73
2024-03-30T00:00:00,"{""name"": ""Customer 42"", ""email"": ""customer42@shop.example"", ""address"": {""street"": ""680 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""99771""}}","{""street"": ""680 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""99771""}",Portland,CA,680 Main St,99771,customer42@shop.example,Customer 42,9429,"[{""product"": ""Speakers"", ""quantity"": 2, ""price"": 925.14, ""sku"": ""SKU-368""}, {""product"": ""Phone"", ""quantity"": 5, ""price"": 877.28, ""sku"": ""SKU-275""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 471.59, ""sku"": ""SKU-692""}]",ORD-10042,"{""method"": ""credit_card"", ""last_four"": ""9834""}",9834,credit_card,"{""carrier"": ""USPS"", ""tracking"": ""TR929795138"", ""cost"": 16.75}",USPS,16.75,TR929795138,delivered,923.23
2024-05-26T00:00:00,"{""name"": ""Customer 43"", ""email"": ""customer43@shop.example"", ""address"": {""street"": ""827 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""61600""}}","{""street"": ""827 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""61600""}",Seattle,WA,827 Main St,61600,customer43@shop.example,Customer 43,3744,"[{""product"": ""Laptop"", ""quantity"": 2, ""price"": 746.01, ""sku"": ""SKU-886""}]",ORD-10043,"{""method"": ""apple_pay"", ""last_four"": ""7778""}",7778,apple_pay,"{""carrier"": ""USPS"", ""tracking"": ""TR493611767"", ""cost"": 17.02}",USPS,17.02,TR493611767,processing,453.81
2024-02-11T00:00:00,"{""name"": ""Customer 44"", ""email"": ""customer44@shop.example"", ""address"": {""street"": ""172 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""29832""}}","{""street"": ""172 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""29832""}",San Francisco,OR,172 Main St,29832,customer44@shop.example,Customer 44,9771,"[{""product"": ""Headphones"", ""quantity"": 2, ""price"": 476.11, ""sku"": ""SKU-272""}]",ORD-10044,"{""method"": ""paypal"", ""last_four"": ""8941""}",8941,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR355669895"", ""cost"": 8.11}",USPS,8.11,TR355669895,delivered,1395.88
2024-01-03T00:00:00,"{""name"": ""Customer 45"", ""email"": ""customer45@shop.example"", ""address"": {""street"": ""412 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""38412""}}","{""street"": ""412 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""38412""}",Portland,WA,412 Main St,38412,customer45@shop.example,Customer 45,2820,"[{""product"": ""Phone"", ""quantity"": 3, ""price"": 11.16, ""sku"": ""SKU-877""}, {""product"": ""Camera"", ""quantity"": 2, ""price"": 884.35, ""sku"": ""SKU-226""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 787.18, ""sku"": ""SKU-798""}, {""product"": ""Camera"", ""quantity"": 4, ""price"": 448.18, ""sku"": ""SKU-964""}]",ORD-10045,"{""method"": ""credit_card"", ""last_four"": ""7738""}",7738,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR676385017"", ""cost"": 12.58}",UPS,12.58,TR676385017,processing,42.38
2024-01-10T00:00:00,"{""name"": ""Customer 46"", ""email"": ""customer46@shop.example"", ""address"": {""street"": ""87 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""73994""}}","{""street"": ""87 Main St"", ""city"": ""San Francisco"", ""state"": ""CO"", ""zip"": ""73994""}",San Francisco,CO,87 Main St,73994,customer46@shop.example,Customer 46,6126,"[{""product"": ""Speakers"", ""quantity"": 5, ""price"": 279.92, ""sku"": ""SKU-696""}, {""product"": ""Phone"", ""quantity"": 5, ""price"": 115.03, ""sku"": ""SKU-978""}]",ORD-10046,"{""method"": ""credit_card"", ""last_four"": ""8930""}",8930,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR264839964"", ""cost"": 23.44}",UPS,23.44,TR264839964,processing,874.62
2024-02-23T00:00:00,"{""name"": ""Customer 47"", ""email"": ""customer47@shop.example"", ""address"": {""street"": ""3 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""99795""}}","{""street"": ""3 Main St"", ""city"": ""Seattle"", ""state"": ""CO"", ""zip"": ""99795""}",Seattle,CO,3 Main St,99795,customer47@shop.example,Customer 47,9826,"[{""product"": ""Tablet"", ""quantity"": 1, ""price"": 177.8, ""sku"": ""SKU-275""}, {""product"": ""Phone"", ""quantity"": 1, ""price"": 847.41, ""sku"": ""SKU-944""}, {""product"": ""Speakers"", ""quantity"": 4, ""price"": 520.26, ""sku"": ""SKU-697""}]",ORD-10047,"{""method"": ""credit_card"", ""last_four"": ""7070""}",7070,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR713469510"", ""cost"": 21.52}",UPS,21.52,TR713469510,delivered,1855.63
2024-02-03T00:00:00,"{""name"": ""Customer 48"", ""email"": ""customer48@shop.example"", ""address"": {""street"": ""829 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""10039""}}","{""street"": ""829 Main St"", ""city"": ""Seattle"", ""state"": ""WA"", ""zip"": ""10039""}",Seattle,WA,829 Main St,10039,customer48@shop.example,Customer 48,9519,"[{""product"": ""Phone"", ""quantity"": 4, ""price"": 77.31, ""sku"": ""SKU-398""}, {""product"": ""Tablet"", ""quantity"": 4, ""price"": 638.48, ""sku"": ""SKU-473""}, {""product"": ""Camera"", ""quantity"": 1, ""price"": 28.33, ""sku"": ""SKU-263""}]",ORD-10048,"{""method"": ""paypal"", ""last_four"": ""4707""}",4707,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR998743277"", ""cost"": 8.92}",USPS,8.92,TR998743277,shipped,2380.83
2024-03-13T00:00:00,"{""name"": ""Customer 49"", ""email"": ""customer49@shop.example"", ""address"": {""street"": ""207 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""63125""}}","{""street"": ""207 Main St"", ""city"": ""Portland"", ""state"": ""OR"", ""zip"": ""63125""}",Portland,OR,207 Main St,63125,customer49@shop.example,Customer 49,3654,"[{""product"": ""Headphones"", ""quantity"": 4, ""price"": 412.87, ""sku"": ""SKU-228""}, {""product"": ""Laptop"", ""quantity"": 2, ""price"": 920.18, ""sku"": ""SKU-621""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 273.95, ""sku"": ""SKU-128""}, {""product"": ""Watch"", ""quantity"": 2, ""price"": 933.95, ""sku"": ""SKU-213""}]",ORD-10049,"{""method"": ""credit_card"", ""last_four"": ""1913""}",1913,credit_card,"{""carrier"": ""FedEx"", ""tracking"": ""TR936328617"", ""cost"": 13.03}",FedEx,13.03,TR936328617,delivered,261.14
2024-07-12T00:00:00,"{""name"": ""Customer 50"", ""email"": ""customer50@shop.example"", ""address"": {""street"": ""414 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""25231""}}","{""street"": ""414 Main St"", ""city"": ""San Francisco"", ""state"": ""OR"", ""zip"": ""25231""}",San Francisco,OR,414 Main St,25231,customer50@shop.example,Customer 50,7257,"[{""product"": ""Speakers"", ""quantity"": 3, ""price"": 993.42, ""sku"": ""SKU-983""}, {""product"": ""Laptop"", ""quantity"": 5, ""price"": 762.28, ""sku"": ""SKU-538""}, {""product"": ""Headphones"", ""quantity"": 1, ""price"": 163.29, ""sku"": ""SKU-797""}]",ORD-10050,"{""method"": ""paypal"", ""last_four"": ""8358""}",8358,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR212903365"", ""cost"": 12.23}",UPS,12.23,TR212903365,delivered,1799.48
2024-03-11T00:00:00,"{""name"": ""Customer 51"", ""email"": ""customer51@shop.example"", ""address"": {""street"": ""249 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""97329""}}","{""street"": ""249 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""97329""}",Denver,OR,249 Main St,97329,customer51@shop.example,Customer 51,3334,"[{""product"": ""Phone"", ""quantity"": 2, ""price"": 250.18, ""sku"": ""SKU-707""}]",ORD-10051,"{""method"": ""paypal"", ""last_four"": ""1198""}",1198,paypal,"{""carrier"": ""FedEx"", ""tracking"": ""TR501199918"", ""cost"": 14.91}",FedEx,14.91,TR501199918,delivered,1135.71
2024-07-02T00:00:00,"{""name"": ""Customer 52"", ""email"": ""customer52@shop.example"", ""address"": {""street"": ""376 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""80103""}}","{""street"": ""376 Main St"", ""city"": ""Portland"", ""state"": ""WA"", ""zip"": ""80103""}",Portland,WA,376 Main St,80103,customer52@shop.example,Customer 52,7322,"[{""product"": ""Tablet"", ""quantity"": 4, ""price"": 441.79, ""sku"": ""SKU-673""}]",ORD-10052,"{""method"": ""apple_pay"", ""last_four"": ""7409""}",7409,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR807436851"", ""cost"": 19.64}",FedEx,19.64,TR807436851,shipped,1340.29
2024-05-20T00:00:00,"{""name"": ""Customer 53"", ""email"": ""customer53@shop.example"", ""address"": {""street"": ""773 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""22406""}}","{""street"": ""773 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""22406""}",Denver,OR,773 Main St,22406,customer53@shop.example,Customer 53,2703,"[{""product"": ""Phone"", ""quantity"": 5, ""price"": 277.56, ""sku"": ""SKU-186""}, {""product"": ""Watch"", ""quantity"": 1, ""price"": 393.56, ""sku"": ""SKU-434""}, {""product"": ""Watch"", ""quantity"": 5, ""price"": 75.49, ""sku"": ""SKU-821""}, {""product"": ""Headphones"", ""quantity"": 3, ""price"": 344.14, ""sku"": ""SKU-953""}]",ORD-10053,"{""method"": ""apple_pay"", ""last_four"": ""9264""}",9264,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR316539169"", ""cost"": 14.91}",FedEx,14.91,TR316539169,cancelled,279.69
2024-06-21T00:00:00,"{""name"": ""Customer 54"", ""email"": ""customer54@shop.example"", ""address"": {""street"": ""297 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""93195""}}","{""street"": ""297 Main St"", ""city"": ""San Francisco"", ""state"": ""WA"", ""zip"": ""93195""}",San Francisco,WA,297 Main St,93195,customer54@shop.example,Customer 54,3721,"[{""product"": ""Camera"", ""quantity"": 2, ""price"": 772.62, ""sku"": ""SKU-983""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 779.07, ""sku"": ""SKU-617""}]",ORD-10054,"{""method"": ""paypal"", ""last_four"": ""7085""}",7085,paypal,"{""carrier"": ""UPS"", ""tracking"": ""TR948300419"", ""cost"": 12.27}",UPS,12.27,TR948300419,pending,1212.66
2024-07-13T00:00:00,"{""name"": ""Customer 55"", ""email"": ""customer55@shop.example"", ""address"": {""street"": ""313 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""62046""}}","{""street"": ""313 Main St"", ""city"": ""Denver"", ""state"": ""OR"", ""zip"": ""62046""}",Denver,OR,313 Main St,62046,customer55@shop.example,Customer 55,8659,"[{""product"": ""Phone"", ""quantity"": 1, ""price"": 260.91, ""sku"": ""SKU-669""}, {""product"": ""Tablet"", ""quantity"": 1, ""price"": 680.14, ""sku"": ""SKU-346""}, {""product"": ""Laptop"", ""quantity"": 4, ""price"": 397.19, ""sku"": ""SKU-631""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 461.47, ""sku"": ""SKU-933""}]",ORD-10055,"{""method"": ""paypal"", ""last_four"": ""1992""}",1992,paypal,"{""carrier"": ""USPS"", ""tracking"": ""TR599333641"", ""cost"": 6.6}",USPS,6.6,TR599333641,delivered,981.22
2024-03-30T00:00:00,"{""name"": ""Customer 56"", ""email"": ""customer56@shop.example"", ""address"": {""street"": ""519 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""85566""}}","{""street"": ""519 Main St"", ""city"": ""Portland"", ""state"": ""CA"", ""zip"": ""85566""}",Portland,CA,519 Main St,85566,customer56@shop.example,Customer 56,2502,"[{""product"": ""Watch"", ""quantity"": 2, ""price"": 174.08, ""sku"": ""SKU-348""}, {""product"": ""Phone"", ""quantity"": 3, ""price"": 937.27, ""sku"": ""SKU-233""}]",ORD-10056,"{""method"": ""apple_pay"", ""last_four"": ""9029""}",9029,apple_pay,"{""carrier"": ""UPS"", ""tracking"": ""TR410792360"", ""cost"": 12.78}",UPS,12.78,TR410792360,shipped,1669.32
2024-07-16T00:00:00,"{""name"": ""Customer 57"", ""email"": ""customer57@shop.example"", ""address"": {""street"": ""193 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""22374""}}","{""street"": ""193 Main St"", ""city"": ""Denver"", ""state"": ""CO"", ""zip"": ""22374""}",Denver,CO,193 Main St,22374,customer57@shop.example,Customer 57,9290,"[{""product"": ""Watch"", ""quantity"": 3, ""price"": 254.88, ""sku"": ""SKU-324""}, {""product"": ""Watch"", ""quantity"": 4, ""price"": 711.74, ""sku"": ""SKU-323""}, {""product"": ""Laptop"", ""quantity"": 1, ""price"": 714.66, ""sku"": ""SKU-914""}]",ORD-10057,"{""method"": ""apple_pay"", ""last_four"": ""5397""}",5397,apple_pay,"{""carrier"": ""FedEx"", ""tracking"": ""TR322192411"", ""cost"": 18.99}",FedEx,18.99,TR322192411,processing,489.05
2024-05-21T00:00:00,"{""name"": ""Customer 58"", ""email"": ""customer58@shop.example"", ""address"": {""street"": ""901 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""25417""}}","{""street"": ""901 Main St"", ""city"": ""Seattle"", ""state"": ""CA"", ""zip"": ""25417""}",Seattle,CA,901 Main St,25417,customer58@shop.example,Customer 58,8603,"[{""product"": ""Speakers"", ""quantity"": 2, ""price"": 661.71, ""sku"": ""SKU-532""}]",ORD-10058,"{""method"": ""credit_card"", ""last_four"": ""7729""}",7729,credit_card,"{""carrier"": ""UPS"", ""tracking"": ""TR567168847"", ""cost"": 23.19}",UPS,23.19,TR567168847,cancelled,691.83
